id,name,status,lastVerified,brand,street,locality,state,zip,citySlug,cityName,lat,lng,modalities,access,dropIn,dayPass,membershipMo,priceFrom,plungeF_low,plungeF_high,saunaF_low,saunaF_high,hours,website,bookingUrl,phone,url
"embers-and-ice-tampa-fl","Embers + Ice","community","2026-08-24",,"802 N 12th Street","Tampa","FL","33602","tampa-fl","Tampa","27.953694","-82.446876","traditional_sauna|cold_plunge","unpublished",,,,"",,,,,"Mon-Fri 6:30am-1:00pm & 5:00pm-8:00pm; Sat 9:00am-1:00pm; Sun 10:00am-1:00pm & 4:30pm-7:00pm","https://embersice.com/","https://embersice.com/","+1-813-999-1176","https://findsaunaplunge.com/venue/embers-and-ice-tampa-fl/"
"recovery-oasis-st-petersburg-fl","Recovery Oasis","community","2026-08-16",,"105 1st St S","St. Petersburg","FL","33701","tampa-fl","Tampa","27.898364","-82.785305","cold_plunge|infrared_sauna|red_light","unpublished","35",,,"",,,,,"Mon & Thu 8am-7pm; Tue & Wed 8am-1:30pm & 2:30pm-7pm; Fri 8am-12pm & 1pm-6pm; Sat & Sun 9am-4pm","https://www.therecoveryoasis.com","https://clients.mindbodyonline.com/classic/ws?studioid=5736665","+1-727-346-5060","https://findsaunaplunge.com/venue/recovery-oasis-st-petersburg-fl/"
"restore-hyper-wellness-carrollwood-tampa-fl","Restore Hyper Wellness - Carrollwood","community","2026-08-16",,"13158 N. Dale Mabry Highway","Tampa","FL","33618","tampa-fl","Tampa","28.066903","-82.505414","cryotherapy|infrared_sauna|compression|red_light","unpublished",,,"170","",,,,,"Monday-Friday: 10AM-7PM; Saturday: 9AM-5PM; Sunday: 11AM-5PM","https://www.restore.com/locations/fl-tampa-carrollwood-fl009","https://www.restore.com/locations/fl-tampa-carrollwood-fl009","+1-813-252-5464","https://findsaunaplunge.com/venue/restore-hyper-wellness-carrollwood-tampa-fl/"
"restore-hyper-wellness-clearwater-countryside-tampa-fl","Restore Hyper Wellness - Clearwater (Countryside)","community","2026-08-16",,"25865 US Hwy 19 N","Clearwater","FL","33763","tampa-fl","Tampa","28.007519","-82.729787","cryotherapy|infrared_sauna|compression|red_light","unpublished",,,"170","",,,,,"Monday: Closed; Tuesday-Friday: 10AM-6PM; Saturday: 9AM-5PM; Sunday: 10AM-4PM","https://www.restore.com/locations/fl-clearwater-countryside-fl082","https://www.restore.com/locations/fl-clearwater-countryside-fl082","+1-813-553-4678","https://findsaunaplunge.com/venue/restore-hyper-wellness-clearwater-countryside-tampa-fl/"
"restore-hyper-wellness-st-petersburg-tampa-fl","Restore Hyper Wellness - St. Petersburg","community","2026-08-16",,"1700 4th Street N","St. Petersburg","FL","33704","tampa-fl","Tampa","27.788546","-82.638576","cryotherapy|infrared_sauna|compression|red_light","unpublished",,,"170","",,,,,"Monday-Friday: 10AM-7PM; Saturday: 9AM-5PM; Sunday: 11AM-5PM","https://www.restore.com/locations/fl-st-petersburg-fl004","https://www.restore.com/locations/fl-st-petersburg-fl004","+1-727-289-4733","https://findsaunaplunge.com/venue/restore-hyper-wellness-st-petersburg-tampa-fl/"
"restore-hyper-wellness-westchase-tampa-fl","Restore Hyper Wellness - Westchase","community","2026-08-16",,"10718 Countryway Blvd","Tampa","FL","33626","tampa-fl","Tampa","28.057098","-82.623294","cryotherapy|infrared_sauna|compression|red_light","unpublished",,,"170","",,,,,"Monday-Friday: 10AM-7PM; Saturday: 9AM-5PM; Sunday: 11AM-5PM","https://www.restore.com/locations/fl-tampa-westchase-fl012","https://www.restore.com/locations/fl-tampa-westchase-fl012","+1-813-510-3104","https://findsaunaplunge.com/venue/restore-hyper-wellness-westchase-tampa-fl/"
"perspire-sauna-studio-south-tampa-fl","Perspire Sauna Studio - South Tampa","community","2026-08-16",,"1155 South Dale Mabry Highway","Tampa","FL","33629","tampa-fl","Tampa","27.93246","-82.505878","infrared_sauna|red_light","private_suite",,,,"",,,,,,"https://www.perspiresaunastudio.com/locations/south-tampa","https://www.perspiresaunastudio.com/locations/south-tampa","+1-813-773-8274","https://findsaunaplunge.com/venue/perspire-sauna-studio-south-tampa-fl/"
"plunsana-st-petersburg-fl","Plunsana","community","2026-08-16",,"2300 26th St N, Suite B","St. Petersburg","FL","33713","tampa-fl","Tampa","27.792872","-82.669358","traditional_sauna|cold_plunge|red_light","unpublished",,,"90","","39","51","185","195","Mon-Thu 8AM-1PM & 5-8PM (Fri 8AM-1PM & 5-9PM, Sat-Sun 8AM-1PM per site)","https://plunsana.com/","https://plunsana.com/memberships/","+1-727-405-8853","https://findsaunaplunge.com/venue/plunsana-st-petersburg-fl/"
"revivery-oldsmar-fl","Revivery","community","2026-08-16",,"4022 Tampa Rd, Suite A6-7","Oldsmar","FL","34677","tampa-fl","Tampa","28.03576","-82.654938","cold_plunge","unpublished",,,,"",,,,,,"https://revivery.co/","https://revivery.co/try-revivery/","+1-656-233-8997","https://findsaunaplunge.com/venue/revivery-oldsmar-fl/"
"the-sauna-guys-tampa-fl","The Sauna Guys","community","2026-08-16",,"1703 N 24th Street","Tampa","FL","33605","tampa-fl","Tampa","27.959625","-82.432205","cold_plunge","unpublished",,,"99","",,,,,"Mon-Fri 5pm-8pm","https://www.sauna-guys.com","https://app.glofox.com/portal/#/branch/654e7d37c8a12ada310de13a/memberships","+1-352-342-8733","https://findsaunaplunge.com/venue/the-sauna-guys-tampa-fl/"
"the-studio-sauna-st-petersburg-fl","The Studio Sauna","community","2026-08-16",,"2454 Central Avenue","St. Petersburg","FL","33712","tampa-fl","Tampa","27.77095","-82.666544","infrared_sauna|cold_plunge|red_light","unpublished","30",,"50","",,,,,,"https://www.thestudiosauna.com/st-petersburg","https://www.thestudiosauna.com/st-petersburg","+1-727-202-0027","https://findsaunaplunge.com/venue/the-studio-sauna-st-petersburg-fl/"
"the-tampa-recovery-studio-tampa-fl","The Tampa Recovery Studio","community","2026-08-16",,"2055 Gregory Dr","Tampa","FL","33613","tampa-fl","Tampa","28.079878","-82.437931","infrared_sauna|cold_plunge","unpublished",,,"149","",,,,,,"https://www.tamparecoverystudio.com","https://www.tamparecoverystudio.com/pricingandmemberships","+1-813-641-4858","https://findsaunaplunge.com/venue/the-tampa-recovery-studio-tampa-fl/"
"sauna-n-chill-tampa-fl","Sauna N Chill","community","2026-08-16",,"3419 S Dale Mabry Hwy","Tampa","FL","33629","tampa-fl","Tampa","27.912212","-82.506149","traditional_sauna|cold_plunge","unpublished",,"49","149","",,,,,,"https://www.saunanchill.com","https://www.saunanchill.com","+1-813-497-4069","https://findsaunaplunge.com/venue/sauna-n-chill-tampa-fl/"
"body-aligned-recovery-room-tampa-fl","Body Aligned Recovery Room","community","2026-08-16",,"405 E. Oak Ave","Tampa","FL","33602","tampa-fl","Tampa","27.961227","-82.456452","cold_plunge|infrared_sauna|red_light","private_suite",,,,"",,,,,,"https://www.bodyalignedtampa.com/recovery-room","https://www.bodyalignedtampa.com/appointments","+1-813-253-3161","https://findsaunaplunge.com/venue/body-aligned-recovery-room-tampa-fl/"
"hotworx-wesley-chapel-fl","HOTWORX - Wesley Chapel (Wiregrass)","community","2026-08-16",,"28329 Paseo Drive, Unit 110","Wesley Chapel","FL","33543","tampa-fl","Tampa","28.189138","-82.348085","infrared_sauna","unpublished",,,,"",,,,,"24/7 member access; staffed Mon-Thu 11am-8pm, Fri 9am-6pm, Sat 9am-2pm","https://www.hotworx.net/studio/wesleychapel-wiregrass","https://www.hotworx.net/studio/wesleychapel-wiregrass","+1-813-395-2882","https://findsaunaplunge.com/venue/hotworx-wesley-chapel-fl/"
"hotworx-south-tampa-fl","HOTWORX - Tampa (South Tampa)","community","2026-08-16",,"2208 South Dale Mabry Hwy","Tampa","FL","33629","tampa-fl","Tampa","27.925994","-82.505831","infrared_sauna","unpublished",,,,"",,,,,"24/7 member access; staffed Mon-Thu 11am-8pm, Fri 9am-6pm, Sat 9am-2pm","https://www.hotworx.net/studio/southtampa/","https://www.hotworx.net/studio/southtampa/","+1-813-415-2254","https://findsaunaplunge.com/venue/hotworx-south-tampa-fl/"
"hotworx-carrollwood-fl","HOTWORX - Tampa (Carrollwood)","community","2026-08-16",,"13705 N. Dale Mabry Hwy","Tampa","FL","33618","tampa-fl","Tampa","28.069575","-82.5062","infrared_sauna","unpublished",,,,"",,,,,"24/7 member access; staffed Mon-Thu 11am-8pm, Fri 9am-6pm, Sat 9am-2pm","https://www.hotworx.net/studio/tampa-carrollwood","https://www.hotworx.net/studio/tampa-carrollwood","+1-813-427-9328","https://findsaunaplunge.com/venue/hotworx-carrollwood-fl/"
"iceburg-cold-plunge-st-petersburg-fl","Iceburg Cold Plunge","community","2026-08-16",,"1150 19th Street North","St. Petersburg","FL","33713","tampa-fl","Tampa","27.783344","-82.658589","cold_plunge|infrared_sauna|red_light","unpublished",,,,"","36","42",,,"Mon-Fri: 7-10am, 11am-2pm, 4-8pm sessions; Sat: 8am-1pm, 2-5pm; Sun: 8am-1pm, 2-4pm (walk-in, no appointment needed)","https://www.iceburgcoldplunge.com","https://www.iceburgcoldplunge.com/membership-plans-pricing","+1-727-283-3633","https://findsaunaplunge.com/venue/iceburg-cold-plunge-st-petersburg-fl/"
"pause-studio-midtown-tampa-fl","Pause Studio - Midtown Tampa","community","2026-08-16",,"1113 Assembly Dr.","Tampa","FL","33607","tampa-fl","Tampa",,,"cold_plunge|infrared_sauna|cryotherapy|float","private_suite",,,,"",,,,,,"https://pausestudio.com/locations/midtown-tampa","https://pausestudio.com/midtown-tampa/contrast-therapy","+1-813-536-4560","https://findsaunaplunge.com/venue/pause-studio-midtown-tampa-fl/"
"atlas-performance-center-wesley-chapel-fl","Atlas Performance Center","community","2026-08-16",,"3740 Windcrest Dr","Wesley Chapel","FL","33544","tampa-fl","Tampa","28.210801","-82.354691","cold_plunge","unpublished",,,,"",,,,,"Mon-Thu 7:30am-12:30pm & 2:30pm-6:00pm; Fri 7:30am-1:30pm; Sat-Sun Closed","https://www.atlasperformancecenter.com/cold-plunge-wesley-chapel","https://www.atlasperformancecenter.com/cold-plunge-wesley-chapel",,"https://findsaunaplunge.com/venue/atlas-performance-center-wesley-chapel-fl/"
"game-of-fitness-recovery-oasis-st-petersburg-fl","Game of Fitness - Recovery Oasis (Sauna + Cold Plunge)","community","2026-08-16",,"3430 Fairfield Avenue South","St. Petersburg","FL","33711","tampa-fl","Tampa","27.763693","-82.679848","cold_plunge|traditional_sauna","communal",,,,"",,,,,,"https://www.game-of-fitness.com/programs/recovery-oasis-sauna-cold-plunge","https://www.game-of-fitness.com/programs/recovery-oasis-sauna-cold-plunge",,"https://findsaunaplunge.com/venue/game-of-fitness-recovery-oasis-st-petersburg-fl/"
"heim-regenerative-medicine-center-tampa-fl","Heim Regenerative Medicine Center","community","2026-08-16",,"4240 Henderson Blvd","Tampa","FL","33629","tampa-fl","Tampa","27.925818","-82.514943","traditional_sauna|cold_plunge","unpublished",,,,"","40","50","190","190","Mon-Thu 8:00am-5:00pm, Fri 8:00am-3:00pm, closed 12:00-1:30pm daily for lunch","https://tampahealthcenter.com/wellness/sauna-cold-plunge-classes/","https://tampahealthcenter.com/wellness/sauna-cold-plunge-classes/",,"https://findsaunaplunge.com/venue/heim-regenerative-medicine-center-tampa-fl/"
"life-time-harbour-island-tampa-fl","Life Time Harbour Island","brand_import","2026-08-26","life-time","900 S Harbour Island Blvd","Tampa","FL","33602","tampa-fl","Tampa","27.93626341","-82.452302","cold_plunge|traditional_sauna","communal",,,,"",,,,,"Mon–Fri 4:00am–12:00am, Sat–Sun 5:00am–10:00pm","https://www.lifetime.life/locations/fl/harbour-island/amenities.html",,"+1-813-437-8200","https://findsaunaplunge.com/venue/life-time-harbour-island-tampa-fl/"
"life-time-lakewood-ranch-tampa-fl","Life Time Lakewood Ranch","brand_import","2026-08-26","life-time","5000 Lakewood Ranch Blvd N","Sarasota","FL","34240","tampa-fl","Tampa","27.377679","-82.4326225","cold_plunge|steam_room|traditional_sauna","communal",,,,"",,,,,,"https://www.lifetime.life/locations/fl/lakewood-ranch/amenities.html",,"+1-941-870-1250","https://findsaunaplunge.com/venue/life-time-lakewood-ranch-tampa-fl/"
"georgetown-suncryo-washington-dc","Georgetown SunCryo","community","2026-08-16",,"1641 R St NW Ste A","Washington","DC","20009","washington-dc","Washington","38.912666","-77.037333","cryotherapy|infrared_sauna","unpublished","75",,,"",,,,,"Monday-Saturday 10am-9pm, Sunday 10am-5pm","https://georgetownsuncryo.com/","https://georgetownsuncryo.com/pricing-and-membership/","+1-202-333-3244","https://findsaunaplunge.com/venue/georgetown-suncryo-washington-dc/"
"districtcryo-mount-vernon-shaw-washington-dc","DistrictCryo (Mount Vernon - Shaw)","community","2026-08-16",,"1300 9th Street NW","Washington","DC","20001","washington-dc","Washington","38.907302","-77.024038","cryotherapy|infrared_sauna|pemf|red_light","unpublished",,,,"",,,,,"Tuesday-Thursday 10am-7pm, Friday 10am-5pm, Saturday 10am-3pm, closed Sunday-Monday","https://districtcryo.com/locations/washington-dc/","https://districtcryo.com/locations/washington-dc/","+1-202-232-4036","https://findsaunaplunge.com/venue/districtcryo-mount-vernon-shaw-washington-dc/"
"ambitious-athletics-recovery-room-washington-dc","Ambitious Athletics Recovery Room","community","2026-08-16",,"1100 17th St NW","Washington","DC","20036","washington-dc","Washington","38.903801","-77.038582","cold_plunge|infrared_sauna","private_suite",,,,"","51","51",,,,"https://www.ambitiousathletics.com/recovery-room","https://www.ambitiousathletics.com/recovery-room",,"https://findsaunaplunge.com/venue/ambitious-athletics-recovery-room-washington-dc/"
"pure-sweat-studios-georgetown-washington-dc","Pure Sweat Studios - Georgetown","community","2026-08-16",,"3345 Prospect St NW","Washington","DC","20007","washington-dc","Washington","38.905992","-77.067256","infrared_sauna","private_suite",,,,"",,,,,,"https://www.puresweatstudios.com/washington-dc","https://www.puresweatstudios.com/washington-dc","+1-202-699-1242","https://findsaunaplunge.com/venue/pure-sweat-studios-georgetown-washington-dc/"
"capital-cryo-washington-dc","Capital Cryo - Washington DC","community","2026-08-16",,"3301 New Mexico Avenue NW, Suite 106","Washington","DC","20016","washington-dc","Washington","38.932949","-77.085443","cryotherapy|infrared_sauna|red_light","unpublished","65",,,"",,,,,"Tuesday-Thursday 10am-6pm, Friday-Saturday 10am-4pm, closed Sunday-Monday","https://www.capitalcryo.com/location/dc/washington","https://www.capitalcryo.com/contents/memberships","+1-202-362-2176","https://findsaunaplunge.com/venue/capital-cryo-washington-dc/"
"districtcryo-alexandria-old-town-washington-dc","DistrictCryo (Alexandria - Old Town)","community","2026-08-16",,"113 S. Columbus St.","Alexandria","VA","22314","washington-dc","Washington","38.805031","-77.04823","cryotherapy|infrared_sauna|pemf|red_light","unpublished",,,,"",,,,,"Monday-Thursday 10am-7pm, Friday 10am-5pm, Saturday 9am-3pm, closed Sunday","https://districtcryo.com/locations/alexandria-va/","https://districtcryo.com/locations/alexandria-va/","+1-571-982-5942","https://findsaunaplunge.com/venue/districtcryo-alexandria-old-town-washington-dc/"
"awarehouse-arlington-washington-dc","Awarehouse","community","2026-08-16",,"2201 N. Pershing Dr., Suite H","Arlington","VA","22201","washington-dc","Washington","38.880856","-77.085343","cold_plunge|infrared_sauna|red_light|pemf","communal",,,,"",,,,,,"https://www.awarehousedc.com/","https://www.awarehousedc.com/schedule","+1-703-563-2642","https://findsaunaplunge.com/venue/awarehouse-arlington-washington-dc/"
"restore-hyper-wellness-pentagon-city-washington-dc","Restore Hyper Wellness - Arlington, VA (Pentagon City)","community","2026-08-16",,"1101 S Joyce St","Arlington","VA","22202","washington-dc","Washington","38.864138","-77.063346","cryotherapy|infrared_sauna|compression|red_light","unpublished",,,"200","",,,,,"Monday-Thursday 10AM-7PM, Friday 10AM-6PM, Saturday 9AM-5PM, Sunday 10AM-4PM","https://www.restore.com/locations/va-arlington-pentagon-city-va017","https://www.restore.com/locations/va-arlington-pentagon-city-va017","+1-703-650-9231","https://findsaunaplunge.com/venue/restore-hyper-wellness-pentagon-city-washington-dc/"
"restore-hyper-wellness-alexandria-washington-dc","Restore Hyper Wellness - Alexandria, VA","community","2026-08-16",,"3652 King St","Alexandria","VA","22302","washington-dc","Washington","38.829242","-77.090979","cryotherapy|infrared_sauna|compression|red_light","unpublished",,,"200","",,,,,"Monday-Thursday 10AM-7PM, Friday 10AM-6PM, Saturday 9AM-5PM, Sunday 10AM-4PM","https://www.restore.com/locations/va-alexandria-va045","https://www.restore.com/locations/va-alexandria-va045","+1-571-266-0445","https://findsaunaplunge.com/venue/restore-hyper-wellness-alexandria-washington-dc/"
"kalm-studio-alexandria-washington-dc","KALM Studio","community","2026-08-16",,"800 N Henry St","Alexandria","VA","22314","washington-dc","Washington","38.813648","-77.049723","infrared_sauna|cold_plunge|red_light","mixed",,,,"",,,,,,"https://www.kalmstudio.com/","https://www.kalmstudio.com/membership",,"https://findsaunaplunge.com/venue/kalm-studio-alexandria-washington-dc/"
"balian-springs-alexandria-washington-dc","Balian Springs","community","2026-08-16",,"6432 General Green Way","Alexandria","VA","22312","washington-dc","Washington","38.796133","-77.163165","infrared_sauna|cold_plunge|steam_room|cryotherapy","unpublished",,,,"",,,,,"9:00am-9:30pm daily (Monday-Sunday)","https://www.baliansprings.com/","https://shop.baliansprings.com/spaplus/","+1-703-436-9107","https://findsaunaplunge.com/venue/balian-springs-alexandria-washington-dc/"
"hope-floats-bethesda-washington-dc","Hope Floats","community","2026-08-16",,"7625 Wisconsin Avenue (first floor)","Bethesda","MD","20814","washington-dc","Washington","38.986217","-77.094484","cold_plunge|infrared_sauna","unpublished","65",,,"","45","45",,,,"https://www.hopefloatsusa.com/","https://www.hopefloatsusa.com/pricing","+1-202-236-2099","https://findsaunaplunge.com/venue/hope-floats-bethesda-washington-dc/"
"courted-recovery-suite-bethesda-washington-dc","Courted Recovery Suite Bethesda","community","2026-08-16",,"6828 Wisconsin Avenue","Bethesda","MD","20815","washington-dc","Washington","38.977966","-77.091284","cold_plunge|infrared_sauna|cryotherapy|compression|pemf","unpublished",,,,"",,,,,"Monday-Thursday 6:00am-8:00pm, Friday 6:00am-7:00pm, Saturday-Sunday 9:00am-5:00pm","https://www.courted.com/bethesda/","https://www.courted.com/bethesda/","+1-240-744-7580","https://findsaunaplunge.com/venue/courted-recovery-suite-bethesda-washington-dc/"
